ISR_M_d,ISR_frequency,ISR_sine_r[0],ISR_sine_r[1],ISR_sine_r[2],Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19
1,1,0.850829422,-0.880460799,0.0296313521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.850994468,-0.880311787,0.0293173306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.851159453,-0.880162716,0.0290033035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.85132432,-0.880013585,0.0286892764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.851489067,-0.879864335,0.0283752438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.851653755,-0.879714966,0.0280612111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.851818383,-0.879565537,0.0277471729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.851982892,-0.879416049,0.0274331346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.852147341,-0.879266441,0.0271190908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.852311671,-0.879116774,0.0268050469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.852476001,-0.878966987,0.0264909994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.852640152,-0.878817141,0.0261769481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.852804244,-0.878667176,0.025862895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.852968276,-0.878517151,0.0255488399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.853132248,-0.878367007,0.0252347812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.853296101,-0.878216803,0.0249207206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.853459835,-0.87806648,0.0246066581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.853623509,-0.877916157,0.0242925938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.853787124,-0.877765656,0.0239785258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.853950679,-0.877615094,0.0236644559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.854114056,-0.877464473,0.0233503822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.854277432,-0.877313733,0.0230363086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.854440689,-0.877162933,0.0227222312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.854603887,-0.877012014,0.022408152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.854766965,-0.876861036,0.0220940709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.854929984,-0.876709938,0.0217799861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.855092883,-0.876558781,0.0214659013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.855255723,-0.876407564,0.0211518127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.855418503,-0.876256227,0.0208377223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.855581164,-0.876104832,0.0205236301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.855743766,-0.875953317,0.020209536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.855906248,-0.875801682,0.01989544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.856068671,-0.875650048,0.0195813421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.856231034,-0.875498235,0.0192672424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.856393278,-0.875346422,0.0189531408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.856555462,-0.87519449,0.0186390374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.856717527,-0.875042439,0.0183249321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.856879532,-0.874890327,0.0180108231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.857041419,-0.874738157,0.017696714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.857203245,-0.874585867,0.0173826031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.857365012,-0.874433517,0.0170684904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.85752666,-0.874281049,0.0167543776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.857688248,-0.87412852,0.0164402612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.857849717,-0.873975873,0.0161261428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.858011127,-0.873823166,0.0158120245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.858172417,-0.87367034,0.0154979033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.858333707,-0.873517454,0.0151837813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.858494818,-0.873364508,0.0148696573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.85865587,-0.873211443,0.0145555316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.858816862,-0.873058259,0.0142414048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.858977795,-0.872905076,0.0139272772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.859138608,-0.872751713,0.0136131477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.859299302,-0.87259835,0.0132990172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.859459937,-0.872444808,0.0129848849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.859620512,-0.872291267,0.0126707517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.859780967,-0.872137606,0.0123566166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.859941363,-0.871983826,0.0120424805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.86010164,-0.871829987,0.0117283436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.860261858,-0.871676087,0.0114142057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.860422015,-0.871522069,0.0111000659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.860582054,-0.871367991,0.0107859252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.860742033,-0.871213794,0.0104717845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.860901892,-0.871059537,0.010157642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.861061692,-0.870905221,0.00984349847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.861221433,-0.870750785,0.00952935312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.861381054,-0.87059623,0.00921520777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.861540556,-0.870441616,0.00890106149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.861699998,-0.870286942,0.00858691428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.861859381,-0.870132148,0.00827276614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.862018645,-0.869977295,0.00795861706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.862177849,-0.869822323,0.00764446752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.862336993,-0.869667292,0.00733031705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.862496018,-0.8695122,0.00701616611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.862654924,-0.86935699,0.00670201425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.86281383,-0.86920166,0.00638786145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.862972558,-0.869046271,0.00607370865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.863131285,-0.868890822,0.00575955492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.863289893,-0.868735254,0.00544540025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.863448381,-0.868579626,0.00513124559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.863606811,-0.868423879,0.00481709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.86376518,-0.868268073,0.0045029344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.86392343,-0.868112206,0.00418877788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.864081621,-0.867956221,0.00387462135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.864239693,-0.867800176,0.00356046413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.864397705,-0.867644012,0.00324630667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.864555597,-0.867487729,0.00293214899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.86471343,-0.867331445,0.00261799083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.864871204,-0.867175043,0.00230383268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.865028858,-0.867018521,0.00198967406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.865186453,-0.866861939,0.00167551532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.865343928,-0.866705298,0.00136135635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.865501344,-0.866548538,0.00104719738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.865658641,-0.866391718,0.000733038236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.865815878,-0.866234779,0.000418879004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.865973055,-0.866077781,0.000104719758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.866130114,-0.865920663,-0.000209439502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.866287112,-0.865763485,-0.000523598748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.866443992,-0.865606248,-0.000837757951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.866600811,-0.865448892,-0.00115191704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.866757512,-0.865291417,-0.00146607601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.866914153,-0.865133941,-0.00178023486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.867070675,-0.864976287,-0.0020943936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.867227197,-0.864818633,-0.00240855198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.86738354,-0.864660859,-0.00272271037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.867539823,-0.864502966,-0.00303686829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.867696047,-0.864345014,-0.00335102598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.867852151,-0.864187002,-0.00366518321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.868008196,-0.864028871,-0.0039793402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.868164182,-0.86387068,-0.00429349672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.868320048,-0.86371237,-0.00460765278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.868475795,-0.863554001,-0.00492180884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.868631542,-0.863395572,-0.00523596397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.86878711,-0.863237023,-0.00555011863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.868942678,-0.863078356,-0.00586427283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.869098067,-0.862919688,-0.00617842609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.869253457,-0.862760842,-0.00649257936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.869408727,-0.862601995,-0.00680673169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.869563878,-0.86244303,-0.00712088309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.869718969,-0.862283945,-0.00743503403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.869874001,-0.862124801,-0.0077491845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.870028913,-0.861965597,-0.00806333404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.870183766,-0.861806273,-0.00837748218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.8703385,-0.861646891,-0.00869163033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.870493174,-0.861487389,-0.00900577754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.870647728,-0.861327827,-0.00931992289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.870802224,-0.861168206,-0.00963406824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.870956659,-0.861008465,-0.00994821265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.871110976,-0.860848606,-0.0102623561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.871265233,-0.860688686,-0.0105764978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87141937,-0.860528708,-0.0108906394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.871573448,-0.860368669,-0.0112047791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.871727407,-0.860208511,-0.011518918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.871881306,-0.860048234,-0.0118330559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.872035086,-0.859887898,-0.0121471928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.872188807,-0.859727502,-0.0124613279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.872342467,-0.859566987,-0.0127754621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.872496009,-0.859406412,-0.0130895954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.872649491,-0.859245718,-0.0134037277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.872802854,-0.859084964,-0.0137178572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.872956157,-0.85892415,-0.0140319867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.873109341,-0.858763218,-0.0143461144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.873262465,-0.858602226,-0.0146602402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87341547,-0.858441114,-0.014974365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.873568416,-0.858279943,-0.0152884889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.873721302,-0.858118653,-0.0156026101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.873874068,-0.857957304,-0.0159167312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.874026775,-0.857795894,-0.0162308495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.874179363,-0.857634366,-0.016544966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.874331832,-0.857472777,-0.0168590825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.874484301,-0.85731107,-0.0171731953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87463665,-0.857149303,-0.017487308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87478888,-0.856987476,-0.0178014189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.874941051,-0.856825531,-0.0181155261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.875093162,-0.856663525,-0.0184296332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.875245154,-0.8565014,-0.0187437385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.875397027,-0.856339216,-0.019057842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87554884,-0.856176913,-0.0193719435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.875700593,-0.85601455,-0.0196860414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.875852227,-0.855852127,-0.0200001393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.876003802,-0.855689585,-0.0203142352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.876155317,-0.855526984,-0.0206283294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.876306653,-0.855364263,-0.0209424198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.876457989,-0.855201483,-0.0212565083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.876609206,-0.855038583,-0.0215705968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.876760304,-0.854875624,-0.0218846817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.876911402,-0.854712605,-0.0221987646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.877062321,-0.854549468,-0.0225128457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87721318,-0.85438627,-0.0228269231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87736398,-0.854223013,-0.0231410004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87751472,-0.854059637,-0.0234550741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.877665281,-0.853896141,-0.0237691458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.877815843,-0.853732586,-0.0240832157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.877966285,-0.853568971,-0.0243972819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.878116608,-0.853405297,-0.0247113463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.878266871,-0.853241503,-0.0250254087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.878417075,-0.85307759,-0.0253394675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.878567159,-0.852913618,-0.0256535262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.878717184,-0.852749586,-0.0259675793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87886709,-0.852585435,-0.0262816325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.879016936,-0.852421224,-0.0265956819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.879166663,-0.852256894,-0.0269097276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.87931633,-0.852092564,-0.0272237733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.879465878,-0.851928055,-0.0275378134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.879615366,-0.851763487,-0.0278518535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.879764736,-0.851598859,-0.028165888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.879914045,-0.851434171,-0.0284799226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.880063295,-0.851269364,-0.0287939515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.880212426,-0.851104438,-0.0291079804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.880361497,-0.850939453,-0.0294220038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.880510449,-0.850774407,-0.0297360271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.880659342,-0.850609303,-0.0300500449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.880808115,-0.850444078,-0.0303640608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.880956829,-0.850278735,-0.0306780748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.881105423,-0.850113332,-0.0309920833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.881253958,-0.84994787,-0.0313060917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.881402433,-0.849782288,-0.0316200927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.881550729,-0.849616647,-0.0319340937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.881699026,-0.849450946,-0.032248091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.881847203,-0.849285126,-0.0325620882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.88199532,-0.849119246,-0.032876078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.882143319,-0.848953247,-0.0331900641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.882291198,-0.848787189,-0.0335040502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.882439077,-0.848621011,-0.0338180326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.882586777,-0.848454773,-0.0341320112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.882734478,-0.848288476,-0.0344459824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.882882059,-0.84812206,-0.0347599536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.883029521,-0.847955585,-0.0350739211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.883176923,-0.847789049,-0.0353878886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.883324206,-0.847622395,-0.0357018486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.883471429,-0.847455621,-0.0360158049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.883618593,-0.847288847,-0.0363297574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.883765638,-0.847121894,-0.03664371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.883912563,-0.846954942,-0.0369576551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.884059489,-0.84678787,-0.0372715965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.884206235,-0.846620739,-0.0375855379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.884352922,-0.846453488,-0.0378994718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.88449955,-0.846286178,-0.0382134058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.884646058,-0.846118748,-0.0385273322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.884792507,-0.845951259,-0.038841255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.884938896,-0.84578371,-0.0391551778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.885085166,-0.845616043,-0.0394690931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.885231316,-0.845448315,-0.0397830047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.885377407,-0.845280468,-0.0400969125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.885523379,-0.845112562,-0.0404108204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.885669291,-0.844944596,-0.0407247208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.885815144,-0.844776511,-0.0410386175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.885960877,-0.844608366,-0.0413525067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.886106551,-0.844440103,-0.041666396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.886252105,-0.844271839,-0.0419802815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.886397541,-0.844103396,-0.0422941633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.886542976,-0.843934894,-0.0426080376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.886688232,-0.843766332,-0.0429219082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.886833489,-0.84359771,-0.0432357788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.886978567,-0.843428969,-0.043549642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.887123644,-0.843260109,-0.0438635014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.887268603,-0.843091249,-0.0441773534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.887413442,-0.84292227,-0.0444912054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.887558222,-0.842753172,-0.0448050499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.887702882,-0.842584014,-0.0451188907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.887847483,-0.842414796,-0.0454327278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.887992024,-0.84224546,-0.0457465611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.888136446,-0.842076063,-0.0460603908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.888280809,-0.841906548,-0.046374213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.888425052,-0.841737032,-0.0466880314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.888569176,-0.841567338,-0.0470018461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.8887133,-0.841397643,-0.0473156571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.888857245,-0.84122777,-0.0476294607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.889001131,-0.841057897,-0.0479432605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.889144957,-0.840887904,-0.0482570566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.889288664,-0.840717852,-0.048570849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.889432311,-0.840547681,-0.0488846339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.889575899,-0.84037745,-0.0491984151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.889719307,-0.84020716,-0.0495121926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.889862716,-0.84003675,-0.0498259626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
